0,0,0,0,0.072510906
0,0,0,1,-0.34288386
0,0,1,0,0.11779202
0,0,1,1,-0.28878102
0,0,2,0,-0.55614424
0,0,2,1,0.1792806
0,0,3,0,0.051559664
0,0,3,1,-0.34318313
0,0,4,0,0.18582171
0,0,4,1,-0.24320585
0,0,5,0,-0.037323438
0,0,5,1,0.41307792
0,0,6,0,0.13541308
0,0,6,1,-0.24898264
0,0,7,0,-0.060478363
0,0,7,1,-0.2353749
0,0,8,0,-0.45543322
0,0,8,1,0.20441554
0,0,9,0,0.31324244
0,0,9,1,-0.116793685
0,0,10,0,0.18698883
0,0,10,1,-0.478733
0,0,11,0,-0.3060086
0,0,11,1,0.24353555
0,0,12,0,0.01878135
0,0,12,1,-0.50504345
0,0,13,0,0.12326522
0,0,13,1,0.0183339
0,0,14,0,0.36005944
0,0,14,1,-0.20334229
0,0,15,0,0.20265052
0,0,15,1,-0.3694562
0,0,16,0,0.36845294
0,0,16,1,-0.13615476
0,0,17,0,-0.0018827242
0,0,17,1,-0.22655138
0,0,18,0,-0.29688394
0,0,18,1,0.10403783
0,0,19,0,0.18122454
0,0,19,1,-0.25883245
0,0,20,0,-0.36095107
0,0,20,1,0.2061776
0,0,21,0,-0.07978098
0,0,21,1,0.42957056
0,0,22,0,-0.14076445
0,0,22,1,0.4576686
0,0,23,0,-0.18155155
0,0,23,1,0.31827313
0,0,24,0,-0.29624227
0,0,24,1,0.55430454
0,0,25,0,0.2476349
0,0,25,1,-0.33139467
0,0,26,0,0.25885695
0,0,26,1,-0.4169605
0,0,27,0,-0.016116682
0,0,27,1,0.14995196
0,0,28,0,-0.3567324
0,0,28,1,0.57752395
0,0,29,0,-0.20572798
0,0,29,1,0.3029078
0,0,30,0,0.11427982
0,0,30,1,-0.2109747
0,0,31,0,0.63437337
0,0,31,1,-0.04137005
